2458459.7999999998 1.0126748331 0.0030000000 CHAT 1.2107127967
2458459.8013377925 1.0127453892 0.0030000000 CHAT 1.2107915485
2458459.8026755853 1.0158682599 0.0030000000 CHAT 1.2108919775
2458459.8040133780 1.0117892069 0.0030000000 CHAT 1.2110140837
2458459.8053511707 1.0125201749 0.0030000000 CHAT 1.2111578671
2458459.8066889634 1.0133562197 0.0030000000 CHAT 1.2113233277
2458459.8080267557 1.0118634657 0.0030000000 CHAT 1.2115104655
2458459.8093645484 1.0136230325 0.0030000000 CHAT 1.2117192804
2458459.8107023411 1.0083382936 0.0030000000 CHAT 1.2119497726
2458459.8120401339 1.0109595302 0.0030000000 CHAT 1.2122019419
2458459.8133779266 1.0061930299 0.0030000000 CHAT 1.2124757884
2458459.8147157189 1.0141059727 0.0030000000 CHAT 1.2127713122
2458459.8160535116 1.0137712195 0.0030000000 CHAT 1.2130885131
2458459.8173913043 1.0119659687 0.0030000000 CHAT 1.2134273911
2458459.8187290970 1.0148286441 0.0030000000 CHAT 1.2137879464
2458459.8200668897 1.0104844620 0.0030000000 CHAT 1.2141701789
2458459.8214046825 1.0151347544 0.0030000000 CHAT 1.2145740885
2458459.8227424747 1.0095468451 0.0030000000 CHAT 1.2149996754
2458459.8240802675 1.0147140015 0.0030000000 CHAT 1.2154469394
2458459.8254180602 1.0109642272 0.0030000000 CHAT 1.2159158806
2458459.8267558529 1.0150693221 0.0030000000 CHAT 1.2164064990
2458459.8280936456 1.0075221949 0.0030000000 CHAT 1.2169187946
2458459.8294314384 1.0114674428 0.0030000000 CHAT 1.2174527674
2458459.8307692306 1.0094258343 0.0030000000 CHAT 1.2180084174
2458459.8321070233 1.0087001811 0.0030000000 CHAT 1.2185857445
2458459.8334448161 1.0133814009 0.0030000000 CHAT 1.2191847489
2458459.8347826088 1.0139709926 0.0030000000 CHAT 1.2198054304
2458459.8361204015 1.0147695838 0.0030000000 CHAT 1.2204477891
2458459.8374581938 1.0158373572 0.0030000000 CHAT 1.2211118250
2458459.8387959865 1.0145585768 0.0030000000 CHAT 1.2217975381
2458459.8401337792 1.0092016975 0.0030000000 CHAT 1.2225049284
2458459.8414715719 1.0096123218 0.0030000000 CHAT 1.2232339959
2458459.8428093647 1.0085408953 0.0030000000 CHAT 1.2239847406
2458459.8441471574 1.0056386412 0.0030000000 CHAT 1.2247571624
2458459.8454849496 1.0155895030 0.0030000000 CHAT 1.2255512614
2458459.8468227424 1.0170339087 0.0030000000 CHAT 1.2263670377
2458459.8481605351 1.0099580906 0.0030000000 CHAT 1.2272044911
2458459.8494983278 1.0095452959 0.0030000000 CHAT 1.2280636217
2458459.8508361205 1.0109392903 0.0030000000 CHAT 1.2289444295
2458459.8521739133 1.0185209486 0.0030000000 CHAT 1.2298469144
2458459.8535117055 1.0146145904 0.0030000000 CHAT 1.2307710766
2458459.8548494983 1.0148887775 0.0030000000 CHAT 1.2317169160
2458459.8561872910 1.0136800016 0.0030000000 CHAT 1.2326844325
2458459.8575250837 1.0136539130 0.0030000000 CHAT 1.2336736262
2458459.8588628764 1.0104804916 0.0030000000 CHAT 1.2346844972
2458459.8602006687 1.0115064502 0.0030000000 CHAT 1.2357170453
2458459.8615384614 1.0097154607 0.0030000000 CHAT 1.2367712706
2458459.8628762541 1.0115685315 0.0030000000 CHAT 1.2378471730
2458459.8642140469 1.0110062009 0.0030000000 CHAT 1.2389447527
2458459.8655518396 1.0153444034 0.0030000000 CHAT 1.2400640096
2458459.8668896323 1.0136524958 0.0030000000 CHAT 1.2412049436
2458459.8682274246 1.0108917482 0.0030000000 CHAT 1.2423675549
2458459.8695652173 1.0140968708 0.0030000000 CHAT 1.2435518433
2458459.8709030100 1.0133200104 0.0030000000 CHAT 1.2447578089
2458459.8722408027 1.0064503165 0.0030000000 CHAT 1.2459854517
2458459.8735785955 1.0135038221 0.0030000000 CHAT 1.2472347717
